unidade_orcamentaria;codigo_sigcon;codigo_uniao;codigo_plano_de_trabalho;codigo_siafi;sei;instrumento;titulo;proponente;concedente;esfera_concedente;objeto;situacao;tipo_de_contrapartida;data_assinatura;data_publicacao;inicio_vigencia;termino_vigencia;valor_proponente_r;valor_concedente_r;valor_total_convenio_r;fim_vigencia_inicial;inteiro_teor_do_instrumento_transferegov;inteiro_teor_do_instrumento_sigcon;ta_1;ta_2;ta_3;ta_4;ta_5;ta_6;ta_7;ta_8;ta_9;ta_10;ta_11;ta_12;ta_13;ta_16;ta_17;ta_20;ta_21;ta_22
1911;AC 23.830/2021 - DEER - B.Para;0;14304;9342884;1500.01.0109313/2022-11;Acordo/Ajuste;Acordo Judicial - Brumadinho - Córrego do Feijão: Mobilidade regional na Bacia do Paraopeba;EGE SEC.FAZENDA-ENCARGOS DIVERSOS;VALE S.A.;Privada;Mobilidade regional na Bacia do Paraopeba - Recuperação de rodovias pavimentadas em pior estado, conforme avaliação técnica do DER-MG / conclusão de corredor logístico estruturante, conforme critérios técnicos da Seinfra e Melhoria da infraestrutura dos municípios.;VIGENTE;Sem contrapartida;04/02/2021;04/02/2021;04/02/2021;04/02/2031;0,0;104349652,59;104349652,59;04/02/2023;;;;;;;;;;;;;;;;;;;;
1911;AC 23.830/2021;0;13861;9321270;1500.01.0113754/2021-96;Acordo/Ajuste;Acordo Judicial - Brumadinho - Córrego do Feijão: Plano de Desenvolvimento da Cadeia Agropecuária;EGE SEC.FAZENDA-ENCARGOS DIVERSOS;VALE S.A.;Privada;Plano de Desenvolvimento da Cadeia Agropecuária;VIGENTE;Sem contrapartida;04/02/2021;04/02/2021;04/02/2021;04/02/2031;0,0;800000,0;800000,0;04/02/2023;;;;;;;;;;;;;;;;;;;;
1911;AC 012/2022 - Brumadinho(Vale);0;14643;9361779;1500.01.0233403/2022-58;Acordo/Ajuste;Acordo Judicial - Brumadinho - Córrego do Feijão: Mobilidade regional na Bacia do Paraopeba;EGE SEC.FAZENDA-ENCARGOS DIVERSOS;VALE S.A.;Privada;Recuperação de rodovias pavimentadas em pior estado, conforme avaliação técnica do DER-MG / conclusão de corredor logístico estruturante, conforme critérios técnicos da Seinfra - Mobilidade regional na Bacia do Paraopeba.;VIGENTE;Sem contrapartida;28/07/2021;29/07/2021;29/07/2021;29/07/2026;0,0;292337616,53;292337616,53;29/07/2026;;;;;;;;;;;;;;;;;;;;
1911;AC 010/2022 - Brumadinho (Vale;0;14435;9345097;1500.01.0160304/2022-72;Acordo/Ajuste;Acordo Judicial - Brumadinho - Córrego do Feijão: Renovação e modernização logística e de materiais - CBMMG;EGE SEC.FAZENDA-ENCARGOS DIVERSOS;VALE S.A.;Privada;Renovação da frota da CBMMG, modernização logística e reposição de materiais;VIGENTE;Sem contrapartida;04/02/2021;04/02/2021;04/02/2021;06/12/2030;0,0;3091703,6;3091703,6;04/02/2026;;;;;;;;;;;;;;;;;;;;
1911;AC 003/2023 - Mariana (Samarco;0;14975;9382511;1500.01.0080752/2023-05;Acordo/Ajuste;Acordo judicial - Mariana - Hospital Regional de Governador Valadares;EGE SEC.FAZENDA-ENCARGOS DIVERSOS;FUNDACAO RENOVA;Privada;Medidas diversas para efetivação da Agenda Integrada Minas Gerais e Espírito Santo para a o desenvolvimento da Bacia do Rio Doce com aporte no Hospital Regional de Governador Valadares.;VIGENTE;Sem contrapartida;28/08/2021;28/08/2021;28/08/2021;01/04/2028;0,0;219910256,05;219910256,05;01/04/2028;;;;;;;;;;;;;;;;;;;;
1911;AC 003/2023 - Brumadinho(Vale);0;15502;9395028;1500.01.0320672/2023-19;Acordo/Ajuste;Acordo Judicial - Brumadinho - Reparação Integral Relativa ao Rompimento das Barragens B-I, B-IV e B-IVA/Córrego do Feijão;EGE SEC.FAZENDA-ENCARGOS DIVERSOS;VALE S.A.;Privada;Reparação Integral Relativa ao Rompimento das Barragens B-I, B-IV e B-IVA/Córrego do Feijão.;VIGENTE;Sem contrapartida;04/02/2021;29/07/2021;28/07/2021;28/07/2031;0,0;262717753,9799999;262717753,9799999;28/07/2031;;https://drive.google.com/file/d/1k2DY9k46_tzzEV0g0XEkF07Aqb-T6dr8/view;https://drive.google.com/file/d/1XgXvoZnLLCvNamK6lmOuPIvoTjefud9w/view;;;;;;;;;;;;;;;;;
1911;AC 002/2023 -  Brumadinho(Vale;0;15275;9390171;1500.01.0224454/2023-51;Acordo/Ajuste;Acordo Judicial - Brumadinho - Fortalecimento da inteligência, articulação e vigilância da febre aftosa;EGE SEC.FAZENDA-ENCARGOS DIVERSOS;VALE S.A.;Privada;Fortalecimento da inteligência, articulação e vigilância da febre aftosa, conforme decisão judicial n°5026408-67.2019.8.13.0024 de 23/06/23;VIGENTE;Sem contrapartida;23/06/2023;23/06/2023;23/06/2023;23/06/2028;0,0;15350000,0;15350000,0;23/06/2028;;https://drive.google.com/file/d/1FuyDxkAVoUldz5_5NQ9RWR7_soie_0sN/view;;;;;;;;;;;;;;;;;;
1911;AC 02/2022 - SES Samu-Leste;0;14241;9341041;1500.01.0095513/2022-34;Acordo/Ajuste;Ac. Fundação Renova e SES - SAMU Leste/Vale do Aço.;EGE SEC.FAZENDA-ENCARGOS DIVERSOS;FUNDACAO RENOVA;Privada;SAMU Leste/Vale do Aço. CELEBRANTES: SES E FUNDAÇÃO RENOVA.;VIGENTE;Sem contrapartida;30/03/2022;01/04/2022;04/02/2021;06/12/2030;0,0;10161433,69;10161433,69;04/02/2026;;;;;;;;;;;;;;;;;;;;
1911;AC 001/2023 -  Brumadinho(Vale;0;15274;9389833;1500.01.0224419/2023-26;Acordo/Ajuste;Acordo Judicial - Brumadinho - Expansão da implementação do sistema de comunicação crítica do CBMMG;EGE SEC.FAZENDA-ENCARGOS DIVERSOS;VALE S.A.;Privada;Implementação do sistema de comunicação crítica do CBMMG para monitoramento das áreas de risco, conforme decisão judicial n°5026408-67.2019.8.13.0024 de 23/06/23;VIGENTE;Sem contrapartida;23/06/2023;23/06/2023;23/06/2023;23/06/2028;0,0;39810561,62;39810561,62;23/06/2028;;https://drive.google.com/file/d/1ihGeBaS9ZIN4XruorLwDD5bONferRj--/view;;;;;;;;;;;;;;;;;;
1911;AC 01/2022 EMG-Vallourec;0;14226;9340584;1500.01.0088446/2022-44;Acordo/Ajuste;T. Compromisso Vallourec - Rompimento Pilha Cachoeirinha da Mina do Pau Branco;EGE SEC.FAZENDA-ENCARGOS DIVERSOS;VALLOUREC & SUMITOMO TUBOS DO BRASIL LTDA.;Privada;Reaplicação de recursos obtidos por meio de ressarcimento de despesas referentes a atividades relativas ao atendimento emergencial pelo Estado de Minas Gerais ao rompimento do talude de pilha de rejeitos (pilha Cachoeirinha) da Mina do Pau Branco com transbordo de sedimentos da  VALLOUREC TUBOS DO BRASIL S/A.  Para despesas (já executadas pelo Estado) a reaplicação é possível em despesas diversas, desvinculadas ao objeto gerador (exceto despesas de pessoal), desde que autorizadas pelo Comitê Gestor Pró-Brumadinho, entendendo-se que isso significa alocação em despesas inicialmente planejadas que foram contingenciadas por aplicação de recursos em atividades relacionadas ao evento.;VIGENTE;Sem contrapartida;08/01/2022;08/01/2022;08/01/2022;06/12/2030;0,0;698791,14;698791,14;08/01/2023;;;;;;;https://drive.google.com/file/d/1H7CedV6-cpFCRsCTKDX6c719r5e12p19/view;https://drive.google.com/file/d/1wHkjwGA9-37fK8IwCCUszT6YkR8t4Hv6/view;;;;;;;;;;;;
1915;AC 23.830/2021 - PACSE;0;13356;9288212;1500.01.0113711/2021-93;Acordo/Ajuste;Acordo Judicial - Brumadinho - Córrego do Feijão: Intervenções e Obras das Bacias do Paraopeba e Rio das Velhas;PARTICIPACAO NO AUMENTO DO CAPITAL SOCIAL DE EMPRESAS;VALE S.A.;Privada;Intervenções e Obras a serem realizadas, sob a responsabilidade e de propriedade do Estado de Minas Gerais, com o objetivo de aumentar a resiliência das Bacias do Paraopeba e Rio das Velhas, de modo a garantir o abastecimento da Região Metropolitana de Belo Horizonte - RMBH.;VIGENTE;Sem contrapartida;28/07/2021;28/07/2021;28/07/2021;28/07/2026;0,0;2427295557,89;2427295557,89;28/07/2024;;;https://drive.google.com/file/d/1udm6JKKm8-EwiTcOLBguKbW2TJ-YNhUu/view;;;;;;;;;;;;;;;;;
1941;AC 23.830/2021 - EGE - SEPLAG;0;13338;9288182;1500.01.0113708/2021-77;Acordo/Ajuste;Acordo Judicial - Brumadinho - Córrego do Feijão: Ampliação de postos de abastecimento próprios do Estado;EGE-SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;VALE S.A.;Privada;Ampliação de postos de abastecimento próprios do Estado.;VIGENTE;Sem contrapartida;28/07/2021;28/07/2021;28/07/2021;06/12/2030;0,0;2932000,0;2932000,0;28/07/2024;;;;;;;;;;;;;;;;;;;;
2061;MB 985948/2025;985948;18537;9494482;2060.01.0001742/2025-65;Convênio de Entrada;Convênio nº 5/2025;FUNDACAO JOAO PINHEIRO;Ministério das Cidades;Federal;"O presente Convênio tem por objeto o desenvolvimento do estudo ""Cálculo do déficit habitacional e da inadequação de domicílios urbanos, a partir da Pesquisa Nacional por Amostra de Domicílios Contínuas (PnadC) 2024 e 2025. Reestimativa dos cálculos da série histórica do déficit habitacional e inadequação de domicílios urbanos entre 2016-2023, em função da reponderação dos pesos amostrais das PnadC¿, conforme detalhado no Plano de Trabalho.";VIGENTE;Contrapartida;05/12/2025;24/12/2025;05/12/2025;05/05/2027;6334,2;310375,9;316710,1;05/05/2027;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=985948&Usr=guest&Pwd=guest;;;;;;;;;;;;;;;;;;;
2061;MB 964011/2024;964011;16918;9438000;2060.01.0000441/2024-81;Convênio de Entrada;Déficit Habitacional e Inadequação de Domicílios Municipais a partir do Censo 2022 e PnadC 2023;FUNDACAO JOAO PINHEIRO;Ministério das Cidades;Federal;Calcular o Déficit Habitacional e a Inadequação de Domicílios Municipais a partir dos microdados da amostra do Censo Demográfico de 2022 e o Déficit e Inadequação Habitacionais de 2023.;VIGENTE;Contrapartida;03/07/2024;04/07/2024;15/07/2024;09/06/2026;7507,6;367872,4;375380,0;31/12/2025;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=964011&Usr=guest&Pwd=guest;https://drive.google.com/file/d/1NnYiBuManKteJAUhjsoTjjuL1VwjEGYf/view;https://drive.google.com/file/d/1avdWg0FTYBqFR7OexsTndX0PbeOjAobI/view;;;;;;;;;;;;;;;;;
2061;MB 920620/2021;920620;13846;9321196;2060.01.0001253/2021-88;Convênio de Entrada;Moradia Digna - Atualizar as estimativas para os indicadores de Déficit Habitacional e de Inadequação de Domicílios anos de 2020 e 2021 com representa;FUNDACAO JOAO PINHEIRO;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;Federal;Atualizar as estimativas para os indicadores de Déficit Habitacional e de Inadequação de Domicílios anos de 2020 e 2021 com representatividade nacional.;VENCIDO;Contrapartida;28/12/2021;04/01/2022;28/12/2021;28/06/2024;5655,44;277116,6;282772,04;28/12/2023;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=920620&Usr=guest&Pwd=guest;;https://drive.google.com/file/d/1ZoM9AAaKzLX12ktQt_qTD0uzIF_aXRso/view;;;;;;;;;;;;;;;;;
2071;CV 08/2021;0;13560;9294158;2070.01.0008214/2019-71;Convênio de Entrada;Apoio financeiro a projetos que integrem atividades de pesquisa, educação e extensão em Agroecologia;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;FUNDACAO RENOVA;Privada;Constitui objeto do presente Convênio estabelecer a cooperação mútua entre os PARTÍCIPES para apoio financeiro a projetos que integrem atividades de pesquisa, educação e extensão em Agroecologia, visando a promover o desenvolvimento e a socialização do conhecimento agroecológico, o desenvolvimento e a difusão de tecnologias sociais e o fortalecimento da extensão tecnológica para a inclusão produtiva e social, por meio da implantação ou manutenção de Núcleos de Estudo em Agroecologia e Produção Orgânica (NEAs) e implantação de uma Rede Estadual de Núcleos (R-NEAs) na porção mineira da Bacia do Rio Doce, por meio de Chamada específica, conforme Plano de Trabalho, devidamente aprovado pelos PARTÍCIPES e parte integrante deste instrumento, para todos os fins de direito, na condição de seus anexos.;VENCIDO;Sem contrapartida;01/09/2021;10/09/2021;10/09/2021;09/04/2025;0,0;800000,0;800000,0;09/04/2025;;;;;;;;;;;;;;;;;;;;
2071;CV 03.25.0223.00/2025;0;18383;9491917;2070.01.0005998/2024-39;Convênio de Entrada;CV 03.25.0223.00/2025;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;FINANCIADORA DE ESTUDOS E PROJETOS;Federal;O presente instrumento tem por objeto transferir a contratada o montante de até R$ 1.600.000,00 ( um milhão e seiscentos mil reais), habilitando-a operar recursos, sob a forma de subvenção econômica, destinados a empresas nacionais criadas e formalizadas a partir do programa.;VIGENTE;Contrapartida;06/11/2025;07/11/2025;06/11/2025;05/11/2029;800000,0;1600000,0;2400000,0;05/11/2029;;https://drive.google.com/file/d/11fa9iAf3j72w6S6JKzha6ot5WGQ9V92I/view;;;;;;;;;;;;;;;;;;
2071;969850/2024;969850;17588;9460023;2070.01.0005476/2024-68;Convênio de Entrada;Programa de pesquisa para o SUS - PPSUS;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;CONSELHO NACIONAL DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO;Federal;O Programa Pesquisa para o SUS: Gestão Compartilhada em Saúde - PPSUS vem sendo implementado desde 2004, em parceria com o CNPq. O programa é regulamentado, no âmbito do MS, pela Portaria n° 3.020, de 19 de novembro de 2019 e pelo documento de Diretrizes Técnicas desse Programa, disponível na página do Ministério da Saúde - MS. O PPSUS busca apoiar financeiramente o desenvolvimento de pesquisas que objetivam contribuir para a resolução dos problemas prioritários de saúde da população brasileira, para o aprimoramento do Sistema Único de Saúde SUS, promover a aproximação dos sistemas de saúde, ciência e tecnologia locais e a redução das desigualdades regìonais em ciência, tecnologia e inovação em saúde. O PPSUS (8° edição) é uma ação do MS, que será implantada no Estado de Minas Gerais, em parceria com o CNPq.;VIGENTE;Contrapartida;27/03/2025;31/03/2025;27/03/2025;26/03/2028;4000000,0;8000000,0;12000000,0;26/03/2028;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=969850&Usr=guest&Pwd=guest;https://drive.google.com/file/d/1msC6CImli8FzcpQbXO6TNa04RTK0yqdQ/view;;;;;;;;;;;;;;;;;;
2071;01.25.0222.00/2025;01.25.0222.00/2025;18348;9490683;2070.01.0000499/2025-02;Convênio de Entrada;Centrelha 3 MG - Ação Transversal;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;FINANCIADORA DE ESTUDOS E PROJETOS;Federal;"O presente convênio tem por objeto a transferência de recursos financeiros, pela concedente à convenente, para execuação do Projeto intitulado ""Centelha 3 MG - Ação Transversal""";VIGENTE;Contrapartida;06/11/2025;07/11/2025;06/11/2025;05/11/2029;109300,0;218600,0;327900,0;05/11/2029;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=01.25.0222.00/2025&Usr=guest&Pwd=guest;https://drive.google.com/file/d/1qXm4_GhCpfpDjZm0xu2jiqNuUJzp0kxF/view;;;;;;;;;;;;;;;;;;
2091;TAC 5000962-11.2023.8.13.0319;0;17702;9468280;2090.01.0016452/2024-24;Acordo/Ajuste;TAC Mineração Herculano;FUNDACAO ESTADUAL DO MEIO AMBIENTE;HERCULANO MINERACAO LTDA.;Privada;Custear a aquisição de serviço de subscrição de licença - Software as a Service - SAAS - de gestão de dados de monitoramento ambiental com aplicação web para a gestão de qualidade do ar, emissões atmosféricas, meteorologia, inventário de fontes de emissão e estudos de dispersão atmosférica.;VIGENTE;Sem contrapartida;11/08/2023;11/08/2023;01/05/2025;30/04/2030;0,0;1266784,8;1266784,8;30/04/2030;;https://drive.google.com/file/d/1h5POahycm6cgPUNVbvuK4S8yUJh9Qqai/view;;;;;;;;;;;;;;;;;;
2091;TAC 0400.22.000022-0;0;15332;9390713;2090.01.0003741/2023-38;Acordo/Ajuste;TAC - Samarco - MPMG-0400.22.000022-0;FUNDACAO ESTADUAL DO MEIO AMBIENTE;SAMARCO MINERAÇÃO S.A.;Privada;Definição de medidas para adequação dos empreendimentos da COMPROMISSÁRIA ao que dispõe a Lei Estadual nº 23.291, de 2019, mediante a fixação de medidas necessárias de segurança e a definição de procedimento para a descaracterização da Barragem do Germano e Cava do Germano, bem como a estipulação de pagamento de valores para fins de investimento em projetos em prol de segurança de barragens no Estado de Minas Gerais.;VIGENTE;Sem contrapartida;25/02/2022;14/03/2022;14/03/2022;30/04/2030;0,0;8033215,199999999;8033215,199999999;14/03/2025;;https://drive.google.com/file/d/1-uivecS_RbP6dkkz55v9Wh3XlTfr_VUC/view;;https://drive.google.com/file/d/1fRTQwyg_wbitSd6kpODCnLHvclj8JqxF/view;https://drive.google.com/file/d/1qbQnCDBmJeIehZas3tbKBRQPJ2Vi-657/view;;;;;;;;;;;;;;;
2091;AC 23.830/2021 - FEAM;0;13345;9288189;1500.01.0113690/2021-78;Acordo/Ajuste;Acordo Judicial - Brumadinho - Córrego do Feijão: Consultoria técnica sobre a descaracterização das barragens I e II da Mundo Mineração Ltda.;FUNDACAO ESTADUAL DO MEIO AMBIENTE;VALE S.A.;Privada;Consultoria técnica sobre a descaracterização das barragens I e II da Mundo Mineração Ltda.;VIGENTE;Sem contrapartida;28/07/2021;28/07/2021;28/07/2021;28/07/2026;0,0;300000,0;300000,0;28/07/2024;;;;;;;;;;;;;;;;;;;;
2101;TAC Mineradoras;0;17052;9440627;2100.01.0028892/2024-90;Acordo/Ajuste;TAC Mineradoras;INSTITUTO ESTADUAL DE FLORESTAS;VALE S.A.;Privada;O projeto Melhorias Estruturais para as unidades do IEF tem como objeto prover a estrutura física adequada para o exercício das competências legais e regulamentares a cargo das unidades regionais do IEF, de forma a dar mais efetividade as ações de proteção à fauna silvestre, regularização ambiental e monitoramento da cobertura vegetal do estado, implementação e gestão das unidades de conservação estaduais e de fomento florestal e recuperação de ecossistemas, incluindo a aquisição de materiais, bens e equipamentos.;VIGENTE;Sem contrapartida;25/02/2022;25/02/2022;25/02/2022;31/12/2026;0,0;2901679,95;2901679,95;25/03/2023;;https://drive.google.com/file/d/1RzxHvg4BFEURd15Zwr03xghoh8rk7mnf/view;;;;;;;;;;;;;;;;;;
2101;AC SEI 2100.01.0011638/2019-72;0;13633;9313593;1500.01.0171942/2021-32;Acordo/Ajuste;Acordo de Cooperação - Fundação Renova - Parque Estadual do Rio Doce;INSTITUTO ESTADUAL DE FLORESTAS;FUNDACAO RENOVA;Privada;APOIO ÀS AÇÕES DE CONSOLIDAÇÃO DA UNIDADE DE CONSERVAÇÃO DO PARQUE ESTADUAL DO RIO DOCE.;VIGENTE;Sem contrapartida;04/02/2021;04/02/2021;04/02/2021;06/12/2030;0,0;25500000,0;25500000,0;04/02/2026;;;;;;;;;;;;;;;;;;;;
2101;AC 13157/2024 - IEF;0;17188;9445703;1500.01.0651396/2024-94;Acordo/Ajuste;Acordo judicial: Reparação relativa ao rompimento da barragem de Fundão - Projeto IEF;INSTITUTO ESTADUAL DE FLORESTAS;SAMARCO MINERAÇÃO S.A.;Privada;Estruturação da Unidade de Conservação - UC Santo Antônio.;VIGENTE;Sem contrapartida;25/10/2024;06/11/2024;25/10/2024;06/12/2044;0,0;100000000,0;100000000,0;06/12/2044;;https://drive.google.com/file/d/1PErRJwz08muhgpK9j1QqOLR1HBZ14FzQ/view;;;;;;;;;;;;;;;;;;
2101;AC 13157/2024 - IEF;0;17196;9445719;1500.01.0651348/2024-32;Acordo/Ajuste;Acordo judicial: Reparação relativa ao rompimento da barragem de Fundão - Projeto IEF;INSTITUTO ESTADUAL DE FLORESTAS;SAMARCO MINERAÇÃO S.A.;Privada;Recuperação da vegetação nativa na Bacia Hidrográfica do Rio Doce, com prioridade às áreas de mata ripária, por meio de ações de reflorestamento, pagamento de serviços ambientais, mapeamento do uso de solo e investimento tecnológico para monitoramento da vegetação nativa e sua recuperação.;VIGENTE;Sem contrapartida;25/10/2024;06/11/2024;25/10/2024;06/12/2044;0,0;1095847183,76;1095847183,76;06/12/2044;;https://drive.google.com/file/d/1v85EjX7NSlWZ-iC_VXEheqkzSeGy665m/view;;;;;;;;;;;;;;;;;;
2101;AC 023/2025;0;18072;9480691;1500.01.0395673/2025-55;Acordo/Ajuste;Acordo judicial: Reparação relativa ao rompimento da barragem de Fundão - Projeto   IEF;INSTITUTO ESTADUAL DE FLORESTAS;SAMARCO MINERAÇÃO S.A.;Privada;Elaboração e/ou atualização do ordenamento pesqueiro.;VIGENTE;Sem contrapartida;25/10/2024;06/11/2024;25/09/2025;06/12/2030;0,0;10024937,95;10024937,95;06/12/2030;;https://drive.google.com/file/d/1mOEsIqQbQDKKn07xg_dcCIEExKLug7hk/view;;;;;;;;;;;;;;;;;;
2101;AC 23.830/2021 - IEF;0;13342;9288186;1500.01.0113700/2021-02;Acordo/Ajuste;Acordo Judicial - Brumadinho - Córrego do Feijão: Prevenção e Combate a Incêndio em Unidades de Conservação Estaduais;INSTITUTO ESTADUAL DE FLORESTAS;VALE S.A.;Privada;Ações de Prevenção e Combate a Incêndio em Unidades de Conservação Estaduais.;VIGENTE;Sem contrapartida;28/07/2021;28/07/2021;28/07/2021;28/07/2026;0,0;3000000,0;3000000,0;28/07/2024;;;https://drive.google.com/file/d/1XZfsGE-vIOfBnS4YktDq6odTtyCDM6a1/view;;;;;;;;;;;;;;;;;
